,prediction
3300029409_14,anaerobe
3300029379_29,anaerobe
3300025462_20,anaerobe
3300029739_24,anaerobe
3300011352_1,anaerobe
3300025686_18,anaerobe
3300028603_34,anaerobe
3300014799_7,anaerobe
3300025680_6,aerobe
3300027851_61,anaerobe
3300014824_25,anaerobe
3300029100_9,anaerobe
3300014964_24,anaerobe
3300012921_18,aerobe
3300013934_2,facultative
3300028189_17,anaerobe
3300007123_11,facultative
3300029724_13,anaerobe
3300020413_27,aerobe
3300025620_11,aerobe
3300011946_3,aerobe
3300029791_10,anaerobe
3300013014_26,aerobe
3300014087_6,anaerobe
3300012973_24,aerobe
3300010269_13,anaerobe
3300027976_46,aerobe
3300025468_18,anaerobe
3300008678_1,anaerobe
3300027592_58,anaerobe
3300027706_38,anaerobe
3300012248_3,facultative
3300008626_3,anaerobe
3300020186_56,anaerobe
3300008700_8,anaerobe
3300027653_15,aerobe
3300015214_70,anaerobe
3300027721_4,anaerobe
3300027283_30,aerobe
3300011989_8,anaerobe
3300027790_38,aerobe
3300007354_3,aerobe
3300006083_6,anaerobe
3300011937_1,facultative
3300020222_77,anaerobe
3300024344_33,aerobe
3300007335_35,anaerobe
3300007104_1,facultative
3300025919_29,aerobe
3300023194_8,aerobe
3300007080_3,aerobe
3300029570_13,anaerobe
3300029590_28,anaerobe
3300002061_3,aerobe
3300014137_3,anaerobe
3300012000_2,aerobe
3300029737_10,anaerobe
3300025462_25,anaerobe
3300027130_8,aerobe
3300006459_2,anaerobe
3300027386_10,aerobe
3300029343_23,anaerobe
3300029720_7,anaerobe
3300027823_74,aerobe
3300027729_4,aerobe
3300008725_31,anaerobe
3300002977_18,anaerobe
3300013103_36,anaerobe
3300008575_5,anaerobe
3300011974_10,anaerobe
3300021120_2,aerobe
3300021513_17,anaerobe
3300025737_63,anaerobe
3300025662_7,aerobe
3300027844_103,anaerobe
3300002821_20,anaerobe
3300009503_288,anaerobe
3300020145_2,aerobe
3300029218_11,anaerobe
3300029712_8,anaerobe
3300028131_8,aerobe
3300027976_7,aerobe
3300021142_11,aerobe
3300026549_63,anaerobe
3300029432_14,anaerobe
3300013741_3,anaerobe
3300025138_8,aerobe
3300029839_9,anaerobe
3300009704_7,aerobe
3300006748_22,anaerobe
3300015159_2,aerobe
3300000226_9,aerobe
3300018430_42,anaerobe
3300011832_5,aerobe
3300012856_2,aerobe
3300029089_11,anaerobe
3300007525_4,aerobe
3300029084_6,anaerobe
3300007977_13,anaerobe
3300025269_9,aerobe
3300025210_2,aerobe
3300029761_17,anaerobe
3300025611_19,anaerobe
3300020391_14,anaerobe
3300025394_12,aerobe
3300020057_23,aerobe
3300027720_21,anaerobe
3300000324_12,anaerobe
3300029244_11,anaerobe
3300029510_14,anaerobe
3300013770_7,anaerobe
3300027864_20,anaerobe
3300017931_13,anaerobe
3300020183_48,anaerobe
3300013094_16,aerobe
3300020310_7,facultative
3300029047_8,anaerobe
3300008493_3,anaerobe
3300029847_24,anaerobe
3300014514_4,anaerobe
3300024423_7,anaerobe
3300025705_16,aerobe
3300029058_16,anaerobe
3300029847_31,anaerobe
3300029384_22,anaerobe
3300028956_5,anaerobe
3300029008_2,facultative
3300011950_4,aerobe
3300011563_7,anaerobe
3300027688_30,anaerobe
3300008144_25,anaerobe
3300029526_8,anaerobe
3300029034_7,anaerobe
3300029410_14,anaerobe
3300008481_11,anaerobe
3300025661_18,anaerobe
3300007969_3,anaerobe
3300014008_1,aerobe
3300029888_13,anaerobe
3300027842_18,anaerobe
3300026821_7,anaerobe
3300011622_1,aerobe
3300006045_129,anaerobe
3300029248_14,anaerobe
3300029466_6,anaerobe
3300021561_48,anaerobe
3300027958_28,anaerobe
3300024903_4,facultative
3300020383_8,aerobe
3300025677_102,anaerobe
3300009772_6,anaerobe
3300025924_105,aerobe
3300029700_23,anaerobe
3300029213_6,anaerobe
3300025961_21,anaerobe
3300028399_36,anaerobe
3300029860_38,anaerobe
3300029257_8,anaerobe
3300029579_18,anaerobe
3300008133_10,anaerobe
3300029379_16,anaerobe
3300005460_19,anaerobe
3300022821_10,anaerobe
3300027353_8,aerobe
3300010397_10,aerobe
3300028625_10,anaerobe
3300026283_14,facultative
3300024429_14,anaerobe
3300027742_40,anaerobe
3300027835_179,anaerobe
3300000250_6,anaerobe
3300029706_22,anaerobe
3300022916_39,anaerobe
3300027834_49,aerobe
3300027708_30,anaerobe
3300013127_82,anaerobe
3300005067_13,anaerobe
3300020423_92,anaerobe
3300029830_16,anaerobe
3300029388_20,anaerobe
3300011145_1,aerobe
3300029360_25,anaerobe
3300029254_9,anaerobe
3300027784_147,anaerobe
3300025720_41,anaerobe
3300029435_8,anaerobe
3300029346_12,anaerobe
3300029737_29,anaerobe
3300012846_5,aerobe
3300009084_126,aerobe
3300007732_18,facultative
3300029566_16,anaerobe
3300011811_5,anaerobe
3300008405_4,facultative
3300027510_38,anaerobe
3300027828_37,aerobe
3300006315_3,aerobe
3300001594_65,anaerobe
3300029191_6,anaerobe
3300017968_48,aerobe
3300029053_9,anaerobe
3300029760_14,anaerobe
3300006676_2,anaerobe
3300021133_4,aerobe
3300011624_1,aerobe
3300027419_6,anaerobe
3300025417_1,aerobe
3300025390_2,anaerobe
3300010375_63,anaerobe
3300013136_180,anaerobe
3300006463_7,anaerobe
3300013753_32,anaerobe
3300011541_2,aerobe
3300027391_10,aerobe
3300028640_33,anaerobe
3300028534_24,anaerobe
3300025810_7,anaerobe
3300026254_11,anaerobe
3300007936_1,facultative
3300027283_29,anaerobe
3300012006_22,anaerobe
3300008551_14,anaerobe
3300017532_100,anaerobe
3300025702_34,anaerobe
3300028275_8,anaerobe
3300027867_21,facultative
3300017470_36,anaerobe
3300027794_13,aerobe
3300010271_30,anaerobe
3300006742_15,anaerobe
3300029323_12,anaerobe
3300029605_22,anaerobe
3300023179_86,anaerobe
3300027510_56,anaerobe
3300011626_3,aerobe
3300014206_103,anaerobe
3300029382_33,anaerobe
3300025855_15,anaerobe
3300014921_7,anaerobe
3300027808_13,aerobe
3300007184_10,anaerobe
3300025286_10,aerobe
3300001567_48,anaerobe
3300028027_10,facultative
3300007825_4,anaerobe
3300028634_7,anaerobe
3300028964_5,facultative
3300029006_5,anaerobe
3300027863_121,anaerobe
3300025233_3,aerobe
3300029096_10,anaerobe
3300014964_23,anaerobe
3300020367_4,aerobe
3300025890_85,anaerobe
3300006056_69,aerobe
3300025350_1,aerobe
3300025214_2,aerobe
3300029413_18,anaerobe
3300012008_8,anaerobe
3300025602_23,anaerobe
3300025677_25,anaerobe
3300005985_23,aerobe
3300002039_9,aerobe
3300019861_9,aerobe
3300012831_7,aerobe
3300025762_23,anaerobe
3300028998_7,anaerobe
3300002168_30,anaerobe
3300000147_4,anaerobe
3300006678_4,anaerobe
3300026278_2,aerobe
3300028576_46,anaerobe
3300007501_25,anaerobe
3300027690_22,aerobe
3300014887_32,anaerobe
3300000361_7,aerobe
3300008561_10,anaerobe
3300029438_14,anaerobe
3300025232_6,aerobe
3300027277_8,anaerobe
3300026092_6,anaerobe
3300020257_1,aerobe
3300024333_17,anaerobe
3300006476_17,anaerobe
3300025408_21,anaerobe
3300007795_5,facultative
3300022864_8,anaerobe
3300000367_16,aerobe
3300029682_13,anaerobe
3300026311_21,anaerobe
3300025620_17,aerobe
3300029795_23,anaerobe
3300005470_11,anaerobe
3300014770_2,facultative
3300008454_23,anaerobe
3300009773_14,aerobe
3300028601_82,anaerobe
3300027240_5,anaerobe
3300026250_22,anaerobe
3300026877_6,anaerobe
3300014784_10,anaerobe
3300027284_65,aerobe
3300007210_30,anaerobe
3300005298_39,anaerobe
3300009084_164,anaerobe
3300028048_69,anaerobe
3300025241_8,aerobe
3300029769_23,anaerobe
3300010281_13,anaerobe
3300006517_13,anaerobe
3300004628_6,anaerobe
3300008418_19,anaerobe
3300007641_16,anaerobe
3300008333_24,anaerobe
3300029482_21,anaerobe
3300029768_12,anaerobe
3300029201_17,anaerobe
3300008337_21,anaerobe
3300029471_20,anaerobe
3300029221_13,anaerobe
3300029329_10,anaerobe
3300029445_41,anaerobe
3300026549_56,anaerobe
3300027933_20,anaerobe
3300012813_5,facultative
3300029035_9,anaerobe
3300017418_11,anaerobe
3300012521_40,anaerobe
3300013137_202,anaerobe
3300026206_13,anaerobe
3300024923_3,aerobe
3300024305_2,anaerobe
3300014566_8,anaerobe
3300026034_1,aerobe
3300029392_14,anaerobe
3300027968_11,aerobe
3300027391_11,aerobe
3300020168_36,aerobe
3300024515_6,facultative
3300025860_51,anaerobe
3300023176_30,aerobe
3300014028_11,anaerobe
3300025656_13,anaerobe
3300011943_6,aerobe
3300011186_6,aerobe
3300027983_38,aerobe
3300021588_1,anaerobe
3300025782_6,anaerobe
3300008058_21,anaerobe
3300007222_41,anaerobe
3300007742_28,anaerobe
3300027789_29,anaerobe
3300025638_7,anaerobe
3300008744_29,anaerobe
3300025195_1,aerobe
3300013230_1,anaerobe
3300008345_7,facultative
3300028048_57,anaerobe
3300025855_9,aerobe
3300008523_26,anaerobe
3300020052_35,anaerobe
3300026519_20,aerobe
3300025701_18,anaerobe
3300017391_15,anaerobe
3300008571_10,anaerobe
3300007348_11,facultative
3300029703_30,anaerobe
3300025716_30,anaerobe
3300023179_45,aerobe
3300025261_16,facultative
3300029033_18,anaerobe
3300029562_15,anaerobe
3300025269_11,anaerobe
3300017509_37,anaerobe
3300027582_23,aerobe
3300008726_10,anaerobe
3300025546_11,anaerobe
3300008716_29,anaerobe
3300007076_19,anaerobe
3300027623_9,aerobe
3300014028_4,anaerobe
3300029251_23,anaerobe
3300000230_38,anaerobe
3300025419_6,aerobe
3300007104_14,anaerobe
3300015214_35,anaerobe
3300029730_24,anaerobe
3300006045_135,anaerobe
3300029716_25,anaerobe
3300017401_8,anaerobe
3300000362_7,aerobe
3300008594_10,anaerobe
3300029782_18,anaerobe
3300029814_21,anaerobe
3300013001_5,facultative
3300017509_54,anaerobe
3300008750_9,anaerobe
3300021254_78,anaerobe
3300008154_12,anaerobe
3300025886_51,anaerobe
3300027653_52,facultative
3300006459_12,anaerobe
3300008155_30,anaerobe
3300002167_23,anaerobe
3300022741_15,anaerobe
3300029357_24,anaerobe
3300028603_64,anaerobe
3300008700_13,anaerobe
3300011681_3,facultative
3300013132_51,aerobe
3300011678_2,facultative
3300012075_11,aerobe
3300009767_33,anaerobe
3300014972_7,anaerobe
3300029713_28,anaerobe
3300027342_7,aerobe
3300018915_6,facultative
3300012919_10,aerobe
3300027789_15,aerobe
3300029310_27,anaerobe
3300029379_26,anaerobe
3300014706_2,anaerobe
3300025620_14,aerobe
3300028630_30,anaerobe
3300027974_7,aerobe
3300013182_6,anaerobe
3300013136_44,aerobe
3300011244_1,aerobe
3300021387_45,anaerobe
3300020152_16,anaerobe
3300027796_88,anaerobe
3300013306_28,aerobe
3300026198_23,anaerobe
3300025767_52,facultative
3300000353_4,aerobe
3300020388_27,anaerobe
3300027863_231,anaerobe
3300025613_39,anaerobe
3300007095_6,anaerobe
3300029099_14,anaerobe
3300020250_3,facultative
3300029621_11,anaerobe
3300029686_10,anaerobe
3300029353_9,anaerobe
3300025775_11,anaerobe
3300029445_32,anaerobe
3300029217_12,anaerobe
3300006226_103,anaerobe
3300029029_5,anaerobe
3300000169_2,aerobe
3300027983_42,anaerobe
3300000144_1,anaerobe
3300024344_31,anaerobe
3300000563_74,anaerobe
3300025287_5,aerobe
3300026264_10,aerobe
3300027739_8,facultative
3300010261_16,anaerobe
3300007806_13,anaerobe
3300029767_12,anaerobe
3300025112_7,aerobe
3300024923_2,aerobe
3300008520_12,anaerobe
3300027863_125,aerobe
3300014935_5,anaerobe
3300024260_14,aerobe
3300010371_33,aerobe
3300006257_11,anaerobe
3300029777_24,anaerobe
3300014060_60,anaerobe
3300013138_143,anaerobe
3300028556_15,anaerobe
3300029123_23,anaerobe
3300011179_4,anaerobe
3300008384_2,anaerobe
3300011985_33,anaerobe
3300013103_52,anaerobe
3300022146_6,anaerobe
3300009702_47,anaerobe
3300023293_5,anaerobe
3300025348_4,facultative
3300029493_18,anaerobe
2022920002_3,anaerobe
3300009767_10,anaerobe
3300024430_5,aerobe
3300008672_26,anaerobe
3300020603_61,aerobe
3300027315_11,anaerobe
3300025259_5,aerobe
3300029856_22,anaerobe
2049941000_82,anaerobe
3300029227_14,anaerobe
3300005470_8,anaerobe
3300009381_16,facultative
3300018034_8,anaerobe
3300025623_36,anaerobe
3300014057_23,anaerobe
3300025866_42,anaerobe
3300029586_19,anaerobe
3300002481_17,anaerobe
3300021091_44,aerobe
3300029796_25,anaerobe
3300007524_17,anaerobe
3300020729_10,anaerobe
3300013342_1,aerobe
3300014970_9,facultative
3300027976_37,aerobe
3300027905_53,aerobe
3300029719_36,anaerobe
3300013910_2,aerobe
3300029570_18,anaerobe
3300025739_23,anaerobe
3300013004_36,aerobe
3300028959_5,facultative
3300025343_6,anaerobe
3300020403_13,aerobe
3300025489_2,anaerobe
3300027597_4,aerobe
3300013137_251,anaerobe
3300011465_2,aerobe
3300020810_21,aerobe
3300009503_147,anaerobe
3300026338_2,anaerobe
3300017938_17,anaerobe
3300027780_37,anaerobe
3300003369_8,aerobe
3300028479_4,aerobe
3300029088_6,facultative
3300013136_49,anaerobe
3300027888_39,anaerobe
3300020291_10,anaerobe
3300014571_12,anaerobe
3300000501_3,anaerobe
3300015207_14,anaerobe
3300025929_21,aerobe
3300025503_11,aerobe
3300011453_2,anaerobe
3300011977_5,anaerobe
3300024898_3,anaerobe
3300029194_17,anaerobe
3300022146_4,anaerobe
3300010373_93,anaerobe
3300027728_21,aerobe
2189573022_6,anaerobe
3300027719_61,anaerobe
3300029375_12,anaerobe
3300007314_41,anaerobe
3300007975_2,anaerobe
3300029739_4,anaerobe
3300008128_8,facultative
3300029366_5,anaerobe
3300029315_8,anaerobe
3300029133_25,anaerobe
3300014749_2,anaerobe
3300027640_28,anaerobe
3300013344_1,aerobe
3300029339_7,anaerobe
3300026286_6,aerobe
3300008326_4,anaerobe
3300013819_1,facultative
3300012648_3,aerobe
3300010285_34,anaerobe
3300008283_11,anaerobe
3300008089_11,anaerobe
3300029384_13,anaerobe
3300027598_12,anaerobe
3300014936_9,anaerobe
3300002168_32,anaerobe
3300012999_19,facultative
3300020345_10,aerobe
3300020074_68,aerobe
3300027706_26,aerobe
3300025122_4,aerobe
3300012020_5,aerobe
3300017513_69,anaerobe
3300029257_10,anaerobe
3300022753_102,anaerobe
3300025264_6,facultative
3300029089_7,anaerobe
3300025373_14,aerobe
3300008668_5,anaerobe
3300008132_37,anaerobe
3300011386_3,aerobe
2061766007_104,anaerobe
3300014520_7,anaerobe
3300027784_59,anaerobe
3300026549_65,anaerobe
3300013712_1,aerobe
3300027983_66,anaerobe
3300013353_2,facultative
3300012954_26,aerobe
3300029719_33,anaerobe
3300029329_25,anaerobe
3300013132_92,aerobe
3300025709_17,anaerobe
3300028641_23,anaerobe
3300029672_13,anaerobe
3300020203_42,anaerobe
3300025046_3,aerobe
3300010428_8,anaerobe
3300020317_10,anaerobe
3300027746_12,aerobe
3300026534_37,aerobe
3300017998_31,anaerobe
3300007519_38,aerobe
3300025668_44,anaerobe
3300028048_108,anaerobe
3300014554_7,facultative
3300029079_4,anaerobe
3300011212_5,anaerobe
3300029095_16,anaerobe
3300025240_8,aerobe
3300008483_8,anaerobe
3300029530_5,anaerobe
3300015168_1,aerobe
3300017963_38,anaerobe
3300012153_5,facultative
3300029524_21,anaerobe
3300025350_25,anaerobe
3300020204_37,anaerobe
3300007317_17,anaerobe
3300029252_26,anaerobe
3300029623_31,anaerobe
3300020057_24,aerobe
3300013103_39,anaerobe
3300020332_7,anaerobe
3300024961_2,aerobe
3300013938_4,anaerobe
3300029243_35,anaerobe
3300014754_2,anaerobe
3300014947_17,facultative
3300029547_12,anaerobe
3300026509_8,aerobe
3300007288_1,anaerobe
3300025725_48,anaerobe
3300011986_18,facultative
3300029745_16,anaerobe
3300029069_4,anaerobe
3300013131_82,anaerobe
3300015214_64,anaerobe
3300006226_78,anaerobe
3300007648_21,anaerobe
3300000976_16,aerobe
3300027757_10,aerobe
3300013958_10,anaerobe
3300025727_25,anaerobe
3300029777_16,anaerobe
3300008337_9,facultative
3300007317_6,facultative
3300007968_14,anaerobe
3300027789_7,aerobe
3300029814_16,anaerobe
3300012156_5,anaerobe
3300029759_15,anaerobe
3300017444_49,facultative
3300029873_19,anaerobe
3300017989_63,anaerobe
3300027850_29,aerobe
3300027797_30,facultative
3300014771_5,anaerobe
3300025686_48,anaerobe
3300021561_36,anaerobe
3300007080_9,anaerobe
3300027878_37,aerobe
3300011872_2,aerobe
3300008269_19,anaerobe
3300012811_6,facultative
3300012936_41,anaerobe
3300005326_14,anaerobe
3300017449_21,anaerobe
3300029704_19,anaerobe
3300000865_12,aerobe
3300002038_13,anaerobe
3300025477_19,anaerobe
3300007097_7,anaerobe
3300010403_12,aerobe
3300022661_69,anaerobe
3300028580_9,facultative
2022920003_1,anaerobe
3300008083_14,anaerobe
3300025600_13,anaerobe
3300028581_35,aerobe
3300008688_29,anaerobe
3300018428_47,facultative
3300029326_14,anaerobe
3300027209_1,facultative
3300011602_5,aerobe
3300007098_14,anaerobe
3300025631_37,anaerobe
3300014806_11,anaerobe
3300012804_4,aerobe
3300010155_8,facultative
3300029881_30,anaerobe
3300010287_9,aerobe
3300029718_27,anaerobe
3300011726_2,aerobe
3300029516_10,anaerobe
3300029542_20,anaerobe
3300007666_7,anaerobe
3300019376_34,anaerobe
3300029392_22,anaerobe
3300012243_4,aerobe
3300025661_8,facultative
3300020213_34,aerobe
3300025636_36,anaerobe
3300021384_10,facultative
3300027592_11,anaerobe
3300007096_6,aerobe
3300029859_6,anaerobe
3300027700_15,aerobe
3300000172_18,anaerobe
3300000355_7,aerobe
3300027984_23,anaerobe
3300024900_4,aerobe
3300028631_29,anaerobe
3300013126_93,anaerobe
3300021376_18,aerobe
3300027819_88,anaerobe
3300013102_17,aerobe
3300014153_10,anaerobe
3300007791_5,anaerobe
3300010283_13,anaerobe
3300027983_30,aerobe
3300029893_35,anaerobe
3300026531_21,anaerobe
3300029617_33,anaerobe
3300025874_15,aerobe
3300025600_20,anaerobe
3300029315_12,anaerobe
3300027756_33,anaerobe
3300028603_56,aerobe
3300012983_31,anaerobe
3300000865_13,aerobe
3300029763_14,anaerobe
3300007517_24,aerobe
3300027697_7,aerobe
3300011962_4,anaerobe
3300027225_6,anaerobe
3300007335_33,anaerobe
3300026975_2,anaerobe
3300011130_2,aerobe
3300025628_24,anaerobe
3300010882_38,anaerobe
3300029416_18,anaerobe
3300010282_11,anaerobe
3300029070_5,anaerobe
3300005466_10,aerobe
3300014206_76,anaerobe
3300017991_23,anaerobe
3300029794_24,anaerobe
3300007805_5,anaerobe
3300011548_2,anaerobe
3300015207_16,anaerobe
3300008301_8,anaerobe
3300029622_30,anaerobe
3300029360_18,anaerobe
3300026459_6,aerobe
3300001835_14,facultative
3300014958_7,anaerobe
3300008716_24,anaerobe
3300013102_26,anaerobe
3300013184_1,aerobe
3300022660_112,anaerobe
3300025235_5,aerobe
3300012121_4,aerobe
3300026267_8,aerobe
3300029340_32,anaerobe
3300018878_78,anaerobe
3300028593_43,anaerobe
3300025277_8,aerobe
3300029431_18,anaerobe
3300029740_15,anaerobe
3300012494_1,anaerobe
3300008155_15,anaerobe
3300012677_9,anaerobe
3300027673_31,aerobe
3300025226_8,facultative
3300011649_5,anaerobe
3300027834_22,aerobe
3300007657_17,anaerobe
3300029024_12,anaerobe
3300009503_241,anaerobe
3300029760_6,anaerobe
3300027902_63,anaerobe
3300028905_8,anaerobe
3300029513_23,anaerobe
3300029373_18,anaerobe
3300007771_9,aerobe
3300014673_3,aerobe
3300007194_26,facultative
3300027284_12,aerobe
3300011538_2,aerobe
3300021255_82,anaerobe
3300025398_5,anaerobe
3300013123_129,anaerobe
3300029855_12,anaerobe
3300029414_15,anaerobe
3300020339_11,aerobe
3300011980_18,anaerobe
3300025775_46,anaerobe
3300025657_34,anaerobe
3300029784_23,anaerobe
3300029858_6,anaerobe
3300006563_5,facultative
3300029737_23,anaerobe
3300028327_14,anaerobe
3300029074_9,anaerobe
3300028032_42,anaerobe
3300011927_5,aerobe
3300024951_2,aerobe
3300010275_25,anaerobe
3300017480_33,anaerobe
3300008154_13,anaerobe
3300011750_3,aerobe
2199352035_6,aerobe
3300003868_3,aerobe
3300028553_33,anaerobe
3300025193_1,aerobe
3300029614_19,anaerobe
3300029444_22,anaerobe
3300027784_29,aerobe
3300020057_21,anaerobe
3300029878_23,anaerobe
3300011844_2,anaerobe
3300011139_2,aerobe
3300027741_56,anaerobe
3300025517_14,aerobe
3300000983_5,aerobe
3300006488_1,facultative
3300020477_51,anaerobe
3300029684_25,anaerobe
3300011566_2,anaerobe
3300029362_19,anaerobe
3300027294_12,aerobe
3300024344_7,aerobe
3300013093_7,aerobe
3300005838_37,facultative
3300007968_12,anaerobe
3300029745_36,anaerobe
3300014287_3,aerobe
3300025482_5,aerobe
3300023065_8,facultative
3300013006_57,aerobe
3300009083_208,anaerobe
3300001096_10,aerobe
3300008744_8,anaerobe
3300008483_10,anaerobe
3300000238_6,anaerobe
3300028970_8,anaerobe
3300025472_13,anaerobe
3300000167_8,anaerobe
3300000215_8,anaerobe
3300021384_13,aerobe
3300029548_18,anaerobe
3300027281_4,aerobe
3300028644_24,anaerobe
3300013484_2,anaerobe
3300025541_9,facultative
3300029131_13,anaerobe
3300013138_234,anaerobe
3300000322_5,anaerobe
3300013137_101,anaerobe
3300010271_29,anaerobe
3300029342_38,anaerobe
3300012862_20,anaerobe
3300010998_44,anaerobe
3300028622_33,anaerobe
3300029111_15,anaerobe
3300006209_2,facultative
3300026091_11,aerobe
3300028625_31,anaerobe
3300023101_7,aerobe
3300013502_22,anaerobe
3300025772_52,facultative
3300023244_5,facultative
3300029029_4,anaerobe
3300028641_24,anaerobe
3300008746_39,anaerobe
3300025598_17,anaerobe
3300007717_10,anaerobe
3300019374_17,anaerobe
3300011786_4,anaerobe
3300008756_13,anaerobe
3300029669_13,anaerobe
3300005838_9,aerobe
3300029875_27,anaerobe
3300023109_18,aerobe
3300007932_4,facultative
3300018008_7,anaerobe
3300027707_21,facultative
3300028593_78,anaerobe
3300029193_4,facultative
3300005391_1,anaerobe
3300007783_15,anaerobe
3300023294_10,anaerobe
3300020328_22,anaerobe
3300022181_45,anaerobe
3300017658_17,aerobe
